date,daily_pnl,cum_pnl,in_trade,implied_corr,corr_pctl
2021-11-10,0.0,-12369.881885085137,False,0.27017560021387943,15.384615384615385
2021-11-11,0.0,-12369.881885085137,False,0.2881122265371884,15.972222222222221
2021-11-12,0.0,-12369.881885085137,False,0.21690981680351923,14.482758620689657
2021-11-15,0.0,-12369.881885085137,False,0.2246939238585871,15.068493150684931
2021-11-16,0.0,-12369.881885085137,False,0.23304585162710695,16.3265306122449
2021-11-17,0.0,-12369.881885085137,False,0.21019525411173784,14.18918918918919
2021-11-18,0.0,-12369.881885085137,False,0.12390661964284967,4.697986577181208
2021-11-19,0.0,-12369.881885085137,False,0.10142052734575518,4.0
2021-11-22,0.0,-12369.881885085137,False,0.08240696776780516,2.6490066225165565
2021-11-23,0.0,-12369.881885085137,False,0.08523801098761678,3.9473684210526314
2021-11-24,0.0,-12369.881885085137,False,0.14662438288826765,10.457516339869281
2021-11-26,0.0,-12369.881885085137,False,0.2504641921820791,20.12987012987013
2021-11-29,0.0,-12369.881885085137,False,0.3297157840034295,26.451612903225808
2021-11-30,0.0,-12369.881885085137,False,0.3982415556856601,36.53846153846153
2021-12-01,0.0,-12369.881885085137,False,0.3316873183352803,27.388535031847134
2021-12-02,0.0,-12369.881885085137,False,0.33208336430480995,27.848101265822784
2021-12-03,0.0,-12369.881885085137,False,0.2889114298646007,21.38364779874214
2021-12-06,0.0,-12369.881885085137,False,0.34148128914910597,30.625000000000004
2021-12-07,0.0,-12369.881885085137,False,0.4365121574026102,41.61490683229814
2021-12-08,0.0,-12369.881885085137,False,0.4407629893569839,42.592592592592595
2021-12-09,0.0,-12369.881885085137,False,0.47459377217112725,48.466257668711656
2021-12-10,0.0,-12369.881885085137,False,0.2532441616006173,19.51219512195122
2021-12-13,0.0,-12369.881885085137,False,0.2304996885778372,18.181818181818183
2021-12-14,0.0,-12369.881885085137,False,0.21937334906877137,16.867469879518072
2021-12-15,0.0,-12369.881885085137,False,0.2590767971119657,20.958083832335326
2021-12-16,0.0,-12369.881885085137,False,0.32020374071973334,26.190476190476193
2021-12-17,0.0,-12369.881885085137,False,0.3217856997632842,27.218934911242602
2021-12-20,0.0,-12369.881885085137,False,0.383975369340302,38.82352941176471
2021-12-21,0.0,-12369.881885085137,False,0.4868458385867974,52.046783625730995
2021-12-22,0.0,-12369.881885085137,False,0.4846797389894635,51.162790697674424
2021-12-23,0.0,-12369.881885085137,False,0.5019127320728909,53.75722543352601
2021-12-27,0.0,-12369.881885085137,False,0.5292789395896725,58.04597701149425
2021-12-28,0.0,-12369.881885085137,False,0.5089680157036992,54.85714285714286
2021-12-29,0.0,-12369.881885085137,False,0.4478842146815816,46.02272727272727
2021-12-30,0.0,-12369.881885085137,False,0.4338887594695025,41.80790960451977
2021-12-31,0.0,-12369.881885085137,False,0.47893016872058813,50.56179775280899
2022-01-03,0.0,-12369.881885085137,False,0.4022172017436665,39.10614525139665
2022-01-04,0.0,-12369.881885085137,False,0.40020018559140297,38.88888888888889
2022-01-05,0.0,-12369.881885085137,False,0.3707769755557083,34.806629834254146
2022-01-06,0.0,-12369.881885085137,False,0.3020034691928418,21.978021978021978
2022-01-07,0.0,-12369.881885085137,False,0.32299609927902917,26.229508196721312
2022-01-10,0.0,-12369.881885085137,False,0.30356719293202583,22.282608695652172
2022-01-11,0.0,-12369.881885085137,False,0.4458402514242864,46.48648648648649
2022-01-12,0.0,-12369.881885085137,False,0.48029063619782736,52.68817204301075
2022-01-13,0.0,-12369.881885085137,False,0.38663170345491205,37.967914438502675
2022-01-14,0.0,-12369.881885085137,False,0.42428422017221573,42.02127659574468
2022-01-18,0.0,-12369.881885085137,False,0.4592940289290032,51.32275132275132
2022-01-19,0.0,-12369.881885085137,False,0.5250770211334069,60.526315789473685
2022-01-20,0.0,-12369.881885085137,False,0.583247965170166,69.10994764397905
2022-01-21,0.0,-12369.881885085137,False,0.4686326504722543,51.041666666666664
2022-01-24,0.0,-12369.881885085137,False,0.4962897455811681,55.95854922279793
2022-01-25,0.0,-12369.881885085137,False,0.591134377419315,70.61855670103093
2022-01-26,0.0,-12369.881885085137,False,0.5001770256004606,55.8974358974359
2022-01-27,0.0,-12369.881885085137,False,0.5487975714550393,64.28571428571429
2022-01-28,0.0,-12369.881885085137,False,0.5097165230469539,57.868020304568525
2022-01-31,0.0,-12369.881885085137,False,0.5773033732113758,67.67676767676768
2022-02-01,0.0,-12369.881885085137,False,0.5747556764703454,67.33668341708542
2022-02-02,-4091.5754639455595,-16461.457349030698,True,0.6618230044260021,76.5
2022-02-03,597.8938504683376,-15863.56349856236,True,0.7455544167661299,84.07960199004975
2022-02-04,-188.28286512015393,-16051.846363682514,True,0.7976974286769104,88.11881188118812
2022-02-07,-136.99243538452401,-16188.838799067038,True,0.7875059073851537,87.68472906403942
2022-02-08,115.1695926247155,-16073.669206442322,True,0.8231556574925709,90.68627450980392
2022-02-09,134.4648414135386,-15939.204365028783,True,0.8351648553440739,91.21951219512195
2022-02-10,207.89773722618668,-15731.306627802596,True,0.8435474492005327,91.2621359223301
2022-02-11,838.9231538575959,-14892.383473945,True,0.890449827887984,92.27053140096618
2022-02-14,-236.53058512758685,-15128.914059072586,True,1.0,97.35576923076923
2022-02-15,-63.266566458052694,-15192.180625530638,True,0.9995417870980745,94.25837320574163
2022-02-16,-172.034920682343,-15364.215546212981,True,0.9854008032527594,93.80952380952381
2022-02-17,-299.3749964542635,-15663.590542667245,True,0.9304358992856415,91.9431279620853
2022-02-18,-208.72182410562186,-15872.312366772867,True,0.9125444116073349,90.56603773584906
2022-02-22,-239.10670840482567,-16111.419075177693,True,0.951809535806291,92.01877934272301
2022-02-23,-210.07991836238102,-16321.498993540074,True,0.9233407601228603,90.65420560747664
2022-02-24,-264.6515706948349,-16586.150564234908,True,0.8606409639195887,88.37209302325581
2022-02-25,-58.953750274672984,-16645.10431450958,True,0.903874565548917,89.35185185185185
2022-02-28,-563.7140292080654,-17208.818343717645,True,0.8545222610287162,87.09677419354838
2022-03-01,245.3712714615407,-16963.447072256105,True,0.9064679550397468,89.44954128440367
2022-03-02,359.4790180959059,-16603.9680541602,True,0.9525561029359605,92.69406392694064
2022-03-03,183.26490242295984,-16420.703151737238,True,0.9828656530029476,93.63636363636364
2022-03-04,-4516.17706479291,-20936.880216530146,False,0.9099140398688738,88.68778280542986
2022-03-07,-4426.208986734981,-25363.089203265128,True,0.8418985702146857,84.68468468468468
2022-03-08,195.6900617749793,-25167.39914149015,True,0.8800305961057578,86.99551569506725
2022-03-09,-546.2753433267446,-25713.674484816896,True,0.841774960092624,83.92857142857143
2022-03-10,325.0840998745124,-25388.590384942385,True,0.8426360342391517,84.44444444444444
2022-03-11,62.595868369065784,-25325.99451657332,True,0.8235984427905713,82.30088495575221
2022-03-14,369.8921303814881,-24956.10238619183,True,0.8367212471724155,83.25991189427313
2022-03-15,-207.82943780999722,-25163.931824001826,True,0.7531570060176604,75.43859649122807
2022-03-16,1000.16298810664,-24163.768835895185,True,0.8319617709847883,82.53275109170306
2022-03-17,57.53562808857191,-24106.233207806614,True,0.8314502593071225,82.17391304347827
2022-03-18,-128.82409630620214,-24235.057304112815,True,0.7959889309532308,77.92207792207793
2022-03-21,44.679661963397166,-24190.37764214942,True,0.8218495074728691,80.60344827586206
2022-03-22,-7.1549256346741,-24197.532567784092,True,0.8337748494006224,82.83261802575107
2022-03-23,234.0072723249898,-23963.5252954591,True,0.850339555032804,85.47008547008546
2022-03-24,-161.837845123973,-24125.363140583075,True,0.8412093306466848,83.40425531914893
2022-03-25,-4.5037684622391225,-24129.866909045315,True,0.8404088467491588,83.05084745762711
2022-03-28,59.3914724020774,-24070.47543664324,True,0.8331452026392588,81.43459915611815
2022-03-29,64.98711923599251,-24005.488317407246,True,0.8758204218659741,87.39495798319328
2022-03-30,342.44989947992406,-23663.03841792732,True,0.876987515506457,87.44769874476988
2022-03-31,188.61614283210122,-23474.422275095218,True,0.8500334058040897,84.58333333333333
2022-04-01,172.79268345879518,-23301.62959163642,True,0.83551004084077,81.32780082987551
2022-04-04,-3.414127122356149,-23305.043718758778,True,0.8494002541070227,84.29752066115702
2022-04-05,-3449.523557713833,-26754.56727647261,False,0.9677090053574846,93.00411522633745
2022-04-06,-4303.450096440167,-31058.01737291278,True,0.8809457587328634,87.70491803278688
2022-04-07,18.31880191288269,-31039.698570999895,True,0.9302014427756755,91.02040816326532
2022-04-08,-134.3152245159921,-31174.013795515886,True,0.8737833004613802,85.77235772357723
2022-04-11,-30.368214564154187,-31204.38201008004,True,0.8479260559134684,82.5910931174089
2022-04-12,27.781454221094236,-31176.600555858946,True,0.8111743798051066,75.0
2022-04-13,-570.7327574022751,-31747.33331326122,True,0.8129583506113361,75.1004016064257
2022-04-14,-273.9339348517268,-32021.26724811295,True,0.6502132904331357,60.8
2022-04-18,90.97404488628911,-31930.293203226658,True,0.6589238719433583,61.354581673306775
2022-04-19,360.96727368057566,-31569.32592954608,True,0.7526990762257975,69.04761904761905
2022-04-20,-60.69968463359169,-31630.025614179674,True,0.7531985408628582,69.44444444444444
2022-04-21,280.05330040314266,-31349.972313776532,True,0.7480524128661896,67.85714285714286
2022-04-22,262.65427024659766,-31087.318043529936,True,0.7451727779693224,66.26984126984127
2022-04-25,397.1020398596695,-30690.216003670266,True,0.8696595008410902,85.31746031746032
2022-04-26,-496.1625520334769,-31186.378555703744,True,0.8449328555360244,82.14285714285714
2022-04-27,-396.353719070888,-31582.732274774633,True,0.8420468694771314,80.95238095238095
2022-04-28,473.6280147572743,-31109.10426001736,True,0.8721276252826992,85.71428571428571
2022-04-29,281.3664420565543,-30827.737817960806,True,0.8700186017974434,84.92063492063492
2022-05-02,-242.46630914068413,-31070.20412710149,True,0.8128162237896097,73.01587301587301
2022-05-03,157.07955229844902,-30913.12457480304,True,0.8115637160963267,72.61904761904762
2022-05-04,41.84439086257595,-30871.280183940464,True,0.8271314737221082,75.39682539682539
2022-05-05,24.352509011174675,-30846.927674929288,True,0.7703404876811643,66.26984126984127
2022-05-06,-4211.03980975017,-35057.96748467946,False,0.7985087027387421,69.84126984126983
2022-05-09,0.0,-35057.96748467946,False,0.7848981996872878,68.25396825396825
2022-05-10,0.0,-35057.96748467946,False,0.7746680624275997,65.87301587301587
2022-05-11,0.0,-35057.96748467946,False,0.7891023110061325,69.44444444444444
2022-05-12,0.0,-35057.96748467946,False,0.7920201384534374,69.84126984126983
2022-05-13,0.0,-35057.96748467946,False,0.815862555467469,75.0
2022-05-16,-4897.808279216731,-39955.77576389619,True,0.8281795167628168,77.38095238095238
2022-05-17,373.8369791399854,-39581.93878475621,True,0.859592129259438,85.71428571428571
2022-05-18,-450.2464467129581,-40032.18523146917,True,0.8293279542166534,77.77777777777779
2022-05-19,-594.4276067535601,-40626.61283822273,True,0.7981308850765234,71.03174603174604
2022-05-20,-1.7741147614588044,-40628.38695298419,True,0.7944121180597395,70.23809523809523
2022-05-23,-221.81456615106003,-40850.20151913525,True,0.768458550089777,65.47619047619048
2022-05-24,39.10757474994773,-40811.0939443853,True,0.7615813147379676,65.47619047619048
2022-05-25,-31.497825309562813,-40842.59176969486,True,0.7253484036887744,59.523809523809526
2022-05-26,279.16927788383884,-40563.42249181102,True,0.742886543738435,62.301587301587304
2022-05-27,-442.2292742069849,-41005.651766018,True,0.6911444523362341,57.936507936507944
2022-05-31,19.69560230013758,-40985.95616371786,True,0.6461625406571301,55.55555555555556
2022-06-01,289.92483059244887,-40696.031333125415,True,0.6758361970054044,57.14285714285714
2022-06-02,532.4697036910792,-40163.561629434334,True,0.6806702341399126,57.53968253968254
2022-06-03,110.41464923163392,-40053.1469802027,True,0.6825613488249798,57.936507936507944
2022-06-06,102.09747003819348,-39951.04951016451,True,0.6638166995485169,57.14285714285714
2022-06-07,1.3123358753682624,-39949.73717428914,True,0.6471988159308215,55.952380952380956
2022-06-08,473.1888347225067,-39476.54833956664,True,0.6904971743294327,59.92063492063492
2022-06-09,107.30098960285784,-39369.24734996378,True,0.7131061598236924,61.111111111111114
2022-06-10,388.0350995695354,-38981.212250394245,True,0.7229950950594579,61.904761904761905
2022-06-13,771.1090748167559,-38210.10317557749,True,0.7972688955249928,73.4126984126984
2022-06-14,-84.26562558757155,-38294.36880116506,True,0.776691001226573,69.04761904761905
2022-06-15,-4658.67544738629,-42953.04424855135,False,0.7481109021579838,65.47619047619048
2022-06-16,0.0,-42953.04424855135,False,0.7612668385542384,67.06349206349206
2022-06-17,0.0,-42953.04424855135,False,0.7895443611786949,71.82539682539682
2022-06-21,-4383.834973459568,-47336.87922201092,True,0.8486320347676445,86.90476190476191
2022-06-22,-159.56834506131554,-47496.44756707223,True,0.8473574413789372,86.11111111111111
2022-06-23,24.690928142423218,-47471.75663892981,True,0.8627570691444587,89.28571428571429
2022-06-24,707.0911740965796,-46764.665464833226,True,0.9556541087629373,97.22222222222221
2022-06-27,-24.9220381421228,-46789.58750297535,True,0.9753458750728902,97.61904761904762
2022-06-28,-44.44257727260583,-46834.030080247954,True,0.9372895803959554,95.63492063492063
2022-06-29,29.779465485191622,-46804.250614762765,True,1.0,99.40476190476191
2022-06-30,-297.6601251876716,-47101.910739950436,True,1.0,99.20634920634922
2022-07-01,-741.1733433459652,-47843.0840832964,True,0.9701301246143295,96.42857142857143
2022-07-05,-159.56186672733656,-48002.64595002374,True,0.9268494196225264,92.85714285714286
2022-07-06,-47.55153671487187,-48050.19748673861,True,0.934881677187003,94.04761904761905
2022-07-07,-636.3797581240051,-48686.577244862616,True,0.8932552930103798,89.68253968253968
2022-07-08,42.5861799677366,-48643.99106489488,True,0.9130471537042018,91.26984126984127
2022-07-11,-532.4548353239177,-49176.445900218794,True,0.8601697657445269,84.52380952380952
2022-07-12,75.8913096488925,-49100.554590569904,True,0.853954180968049,83.33333333333334
2022-07-13,-161.3916183445424,-49261.94620891444,True,0.8295235606225487,74.60317460317461
2022-07-14,202.61802037997074,-49059.32818853447,True,0.7866397795204072,64.28571428571429
2022-07-15,246.0975542218339,-48813.23063431263,True,0.8095876068016336,69.04761904761905
2022-07-18,-191.75135557933447,-49004.98198989197,True,0.8253391839593519,73.01587301587301
2022-07-19,807.0306018746128,-48197.951388017354,True,0.7318630057425887,53.96825396825397
2022-07-20,332.2202845985066,-47865.731103418846,True,0.7291535845705556,53.57142857142857
2022-07-21,-3418.670129034619,-51284.40123245346,False,0.734955295962358,54.36507936507936
2022-07-22,0.0,-51284.40123245346,False,0.7517738047293383,57.53968253968254
2022-07-25,0.0,-51284.40123245346,False,0.7504098244757337,56.74603174603175
2022-07-26,0.0,-51284.40123245346,False,0.6866353115023144,46.82539682539682
2022-07-27,0.0,-51284.40123245346,False,0.6945121551057847,48.01587301587302
2022-07-28,0.0,-51284.40123245346,False,0.6970907020063003,48.01587301587302
2022-07-29,0.0,-51284.40123245346,False,0.6822669611114696,44.44444444444444
2022-08-01,0.0,-51284.40123245346,False,0.6724492652732802,43.25396825396825
2022-08-02,0.0,-51284.40123245346,False,0.6127940485714827,39.682539682539684
2022-08-03,0.0,-51284.40123245346,False,0.635417689624277,40.476190476190474
2022-08-04,0.0,-51284.40123245346,False,0.6330918837360735,40.07936507936508
2022-08-05,0.0,-51284.40123245346,False,0.6670840799473368,42.857142857142854
2022-08-08,0.0,-51284.40123245346,False,0.5706300345548605,36.11111111111111
2022-08-09,0.0,-51284.40123245346,False,0.8271604092357048,73.4126984126984
2022-08-10,0.0,-51284.40123245346,False,0.8080689141531191,67.46031746031747
2022-08-11,0.0,-51284.40123245346,False,0.8167695873610133,70.63492063492063
2022-08-12,0.0,-51284.40123245346,False,0.8240151062836074,71.82539682539682
2022-08-15,0.0,-51284.40123245346,False,0.812976085127965,69.84126984126983
2022-08-16,-3450.7689275077764,-54735.17015996124,True,0.8304588371064698,75.39682539682539
2022-08-17,55.856646112491035,-54679.31351384875,True,0.781619963091671,60.71428571428571
2022-08-18,-679.1600259689305,-55358.47353981768,True,0.7269058789984513,50.0
2022-08-19,187.5539847434676,-55170.91955507421,True,0.7168681269024084,47.61904761904761
2022-08-22,170.97987011992453,-54999.93968495428,True,0.7312629909645109,51.19047619047619
2022-08-23,105.4984970112082,-54894.44118794308,True,0.7322420619232082,51.587301587301596
2022-08-24,91.3288617669964,-54803.11232617608,True,0.744427512103492,53.17460317460318
2022-08-25,146.36609707635807,-54656.74622909972,True,0.7477081659071393,54.36507936507936
2022-08-26,160.50213233468185,-54496.24409676504,True,0.7402701682275242,51.98412698412699
2022-08-29,-3876.103502188508,-58372.34759895355,False,0.7269643104486551,48.01587301587302
2022-08-30,0.0,-58372.34759895355,False,0.749295845344827,55.158730158730165
2022-08-31,0.0,-58372.34759895355,False,0.7423689465477031,51.587301587301596
2022-09-01,0.0,-58372.34759895355,False,0.6280531323290748,34.92063492063492
2022-09-02,0.0,-58372.34759895355,False,0.631302175262244,34.92063492063492
2022-09-06,0.0,-58372.34759895355,False,0.6458887318445385,35.714285714285715
2022-09-07,0.0,-58372.34759895355,False,0.7225197362224455,45.23809523809524
2022-09-08,0.0,-58372.34759895355,False,0.6391701043774454,34.92063492063492
2022-09-09,0.0,-58372.34759895355,False,0.6687619014430286,38.095238095238095
2022-09-12,0.0,-58372.34759895355,False,0.6610660388545884,36.507936507936506
2022-09-13,0.0,-58372.34759895355,False,0.6892383303887054,41.269841269841265
2022-09-14,0.0,-58372.34759895355,False,0.7162961222806428,43.65079365079365
2022-09-15,0.0,-58372.34759895355,False,0.7228058791475573,45.23809523809524
2022-09-16,0.0,-58372.34759895355,False,0.7026351512009776,42.06349206349206
2022-09-19,0.0,-58372.34759895355,False,0.7398854464137006,50.79365079365079
2022-09-20,0.0,-58372.34759895355,False,0.7360039059520933,50.0
2022-09-21,0.0,-58372.34759895355,False,0.6989545740184252,40.87301587301587
2022-09-22,0.0,-58372.34759895355,False,0.7074199682896443,41.66666666666667
2022-09-23,0.0,-58372.34759895355,False,0.6905622531522837,38.88888888888889
2022-09-26,0.0,-58372.34759895355,False,0.6490945212266853,31.746031746031743
2022-09-27,0.0,-58372.34759895355,False,0.6151141721309108,28.174603174603174
2022-09-28,0.0,-58372.34759895355,False,0.6341309582965968,29.761904761904763
2022-09-29,0.0,-58372.34759895355,False,0.6142665865189242,28.174603174603174
2022-09-30,0.0,-58372.34759895355,False,0.6431780598163859,31.349206349206348
2022-10-03,-3251.38693636834,-61623.73453532189,True,0.9277548496947825,93.65079365079364
2022-10-04,-1134.2812445142843,-62758.015779836176,True,0.8282400821001443,74.60317460317461
2022-10-05,-130.00029648893633,-62888.01607632511,True,0.8012688178753473,65.87301587301587
2022-10-06,135.75216282338215,-62752.26391350173,True,0.785451003167955,61.111111111111114
2022-10-07,12.661386114842117,-62739.60252738689,True,0.811213805373545,68.25396825396825
2022-10-10,-507.41430543299714,-63247.016832819885,True,0.757731039195645,55.55555555555556
2022-10-11,-698.80677314569,-63945.823605965576,True,0.7490567790538432,52.77777777777778
2022-10-12,-3705.4512527739535,-67651.27485873953,False,0.7316832669091141,46.82539682539682
2022-10-13,0.0,-67651.27485873953,False,0.7351547054398218,48.01587301587302
2022-10-14,0.0,-67651.27485873953,False,0.747474373452932,51.587301587301596
2022-10-17,0.0,-67651.27485873953,False,0.7217750001682341,43.25396825396825
2022-10-18,0.0,-67651.27485873953,False,0.7173502639138557,43.25396825396825
2022-10-19,0.0,-67651.27485873953,False,0.732652765520355,48.41269841269841
2022-10-20,0.0,-67651.27485873953,False,0.7445760729485893,51.98412698412699
2022-10-21,0.0,-67651.27485873953,False,0.7907653820289857,63.888888888888886
2022-10-24,0.0,-67651.27485873953,False,0.7597690585968679,57.936507936507944
2022-10-25,0.0,-67651.27485873953,False,0.7390396646521803,50.0
2022-10-26,0.0,-67651.27485873953,False,0.7279870041841389,46.03174603174603
2022-10-27,0.0,-67651.27485873953,False,0.719932898088209,42.857142857142854
2022-10-28,0.0,-67651.27485873953,False,0.7649295720427968,59.12698412698413
2022-10-31,0.0,-67651.27485873953,False,0.7667836269392967,59.12698412698413
