total_return,ann_return,ann_vol,sharpe,max_dd,n_trades,win_rate,profit_factor
1.4787845586591564,0.20240183719054847,0.20602802781357346,0.9823995275715293,-0.25111899086276274,21,0.7142857142857143,4.3719240112216005
2.6358318544875696,0.2974665168021927,0.30119014482742096,0.9876369526387995,-0.10987935762992565,23,0.6521739130434783,8.678802595805786
1.0627145862635867,0.1640046121500299,0.20287917735673106,0.8083856327042062,-0.169868049986424,15,0.6,4.395903918469476
4.026206022779768,0.3508989149564106,0.24422788740687887,1.4367684160974619,-0.09455289208792715,19,0.7894736842105263,19.93455013856112
1.5353488078286306,0.2087261888178001,0.2171880640705273,0.961038948945282,-0.23435236307796226,20,0.7,4.060433213549492
1.1569748433087725,0.17099372679434224,0.18474103450831678,0.9255860629417682,-0.17824700562723492,24,0.7083333333333334,3.0624841288914326
3.0486838366929785,0.29999591849877527,0.20229174914628192,1.4829864280912475,-0.08952482968719037,19,0.7368421052631579,14.09334240146326
0.8074961240454841,0.14502588482549383,0.23593140229847953,0.6146951334694307,-0.24261764630227298,28,0.5357142857142857,2.025036284470956
1.4531532434266907,0.21883641315410485,0.3086519880160655,0.7090069776019531,-0.16383879510515859,21,0.7619047619047619,4.4922731053431635
0.9746065419960204,0.15511204191335629,0.1986204732549164,0.780946895208935,-0.18956166962910143,20,0.6,3.2462122024652897
1.9454027294432485,0.23457391218256674,0.18813716030168212,1.2468239225383346,-0.2307289094917105,25,0.8,4.54549042698797
5.460240520772029,0.4005763416451425,0.23378703354587588,1.713424117537886,-0.07271529899376533,21,0.9047619047619048,224.77329688717376
2.387042387459657,0.2692269979572446,0.2274581091777151,1.1836333245296393,-0.2623457733024534,17,0.7058823529411765,5.360621053006647
2.2165369528877847,0.26042222233566226,0.23981042660621857,1.0859503734726654,-0.13355491913899553,18,0.7222222222222222,10.440291308284005
1.0453634216762002,0.155129231280226,0.15460596445643485,1.0033845189972512,-0.12698910635664196,21,0.8095238095238095,5.48025988160354
1.870000667700027,0.25719802037466133,0.34865345389047064,0.7376895811720827,-0.15810155579006685,13,0.6923076923076923,6.30236751355876
0.7942515928163587,0.13095363984274802,0.16557671697687368,0.790894047386134,-0.21745129187256784,22,0.6818181818181818,3.1596317868463184
3.194508104078663,0.3072921145725502,0.2012425758222545,1.5269736700446672,-0.09316580789388458,18,0.8333333333333334,14.374598075014713
0.7993049459500747,0.1309362014345783,0.16474668750009822,0.794772892987607,-0.19308160243064773,17,0.7058823529411765,3.2611370797045205
1.1845936958398524,0.16880105377472657,0.1553938492637637,1.086278862223212,-0.2272583343671691,18,0.7777777777777778,4.384462897389863
2.8426299255264382,0.3179355725916227,0.32668631555781924,0.9732136225196498,-0.277795182100942,18,0.6666666666666666,7.28807407562336
1.8871205984908896,0.25977907016048624,0.32993114085125763,0.787373600110097,-0.32564505523642173,17,0.6470588235294118,8.521003796116164
0.5817339287330512,0.11036665954622037,0.19655442493301406,0.5615068680536367,-0.26057109204362344,21,0.47619047619047616,2.061689285121506
1.9074311176210674,0.23799846910206462,0.2212158059149306,1.0758655699023056,-0.17428563356563445,26,0.6923076923076923,3.972799686908841
2.731489583539054,0.3059996017092123,0.31095654027957714,0.9840590631542655,-0.11361818416308903,20,0.6,8.201230567905151
2.880729168040205,0.3082314267144004,0.28655877877656655,1.0756307241061085,-0.11207472555315023,21,0.7142857142857143,6.420266965285495
4.334449237187577,0.38937866722499115,0.35996475023767327,1.0817133260073293,-0.2205627983854951,26,0.6923076923076923,5.481989409176429
1.3901211896609302,0.19694053079018592,0.21448110521197142,0.9182185563411277,-0.1896976525586573,18,0.7777777777777778,7.665240104352309
2.0137386049766315,0.2435086327173522,0.2141640288778832,1.1370192930774634,-0.15707214809686793,27,0.7407407407407407,5.141445920221377
5.264154693931042,0.47433295596287706,0.591311041829256,0.8021716531717381,-0.08270329285881858,15,0.8,26.690259452944865
0.6159452353058001,0.11268939502482145,0.18337666959033902,0.6145241664415,-0.22776606434369345,18,0.5555555555555556,2.1325906336451554
0.8103804804293555,0.1333143147846853,0.17501986535253944,0.7617096180262316,-0.14310680033622702,20,0.65,3.956317641466985
2.6678285794769385,0.3018652088951913,0.31409030412985756,0.9610777694378878,-0.2337834537406037,21,0.7619047619047619,9.363893222029475
1.1772943058237346,0.17393758257698624,0.19059105682967256,0.912621953360754,-0.2103725096982092,23,0.6956521739130435,3.203909273430094
1.7450856439410498,0.2196483733812363,0.18718094503358346,1.1734547730904321,-0.16130139297545365,21,0.7619047619047619,4.7927865645342465
3.1198376867926214,0.31298918350763993,0.2443348424124184,1.2809846537537135,-0.21023032037965578,29,0.6206896551724138,5.1680875312850985
1.1879514953437544,0.16985600012131177,0.1621664865368735,1.0474174026252325,-0.15867296719638566,20,0.75,5.626705679468244
14.387868815856605,0.9244052609490218,1.445720965328029,0.6394077993738422,-0.08172679526693026,24,0.5833333333333334,24.849739985862765
0.44348919104468587,0.09044510262118725,0.18652492501907372,0.4848955313180718,-0.23995056493270414,19,0.5789473684210527,2.2610623168036303
3.852416683486399,0.3403419302092099,0.22344387431078572,1.5231651852573587,-0.13948813481796343,20,0.8,10.817057822860049
2.2268955410034716,0.2591691180843574,0.22684463234841096,1.1424961454952975,-0.18406760605870745,17,0.8235294117647058,9.82386188941174
1.3132947627290594,0.18317372496599185,0.1771600768214085,1.0339447140263187,-0.09788041588809067,17,0.6470588235294118,6.135821845416576
0.9038984389094604,0.13993601260995514,0.14784278171555176,0.9465190723967222,-0.1178667523750315,21,0.6666666666666666,3.849561688263866
1.7227871625685363,0.2226514131343793,0.2151250502871258,1.0349859899496043,-0.12597650940680324,23,0.6521739130434783,5.546154917670452
4.723004791722914,0.39127201597455497,0.307163261252892,1.273824266543436,-0.12416295718336545,23,0.7391304347826086,22.10254683921734
5.3317538935841124,0.4050465352390037,0.2726159066405661,1.4857773349705614,-0.13091214003582285,25,0.68,8.599023924127893
1.6763099711812108,0.22520131350118452,0.23715137480308165,0.9496099851336731,-0.3868908375161604,22,0.7727272727272727,5.383324510399185
1.0842945338268852,0.16162864726929646,0.17091135866268414,0.9456869837907712,-0.14248631621089025,24,0.6666666666666666,3.834926089708358
2.9977209242555136,0.3125479133362399,0.2682348018784455,1.165202692370528,-0.23562800702764763,23,0.8695652173913043,7.164795500486776
2.3804985255220097,0.2642634007690433,0.20178459780147637,1.3096311792292297,-0.18826636926593446,25,0.8,10.508202169226836
3.478952095947494,0.3162240594861293,0.17741916848454828,1.7823556619456808,-0.08109883344839489,20,0.8,20.926004489842107
4.744661099224397,0.5509382891727991,0.8532404004650908,0.6457011281609374,-0.5065412344093051,23,0.6956521739130435,4.9467501722256975
5.116056738563931,0.4136379682180497,0.3411088836881592,1.2126273691429168,-0.1700627830838542,22,0.7272727272727273,6.283982674979234
6.211818813236118,0.4448165324192105,0.3317165084350008,1.3409538600228317,-0.1343769043820317,27,0.7777777777777778,8.81483980485581
1.3268965081390003,0.1859116136892093,0.18753799466229565,0.9913277254776292,-0.21410426382325723,17,0.6470588235294118,5.747502874595502
3.46964520078338,0.33220366481782726,0.2632189709507525,1.2620810104146392,-0.1370814338914427,22,0.7272727272727273,7.276881544366601
23.64767953381134,0.7159197146302287,0.4215492200499306,1.6983063437893,-0.08556194476731188,26,0.8846153846153846,40.0359517101027
4.009860131542597,0.37341220318536583,0.3610843322563147,1.0341412513027572,-0.15565253181721292,19,0.7368421052631579,11.034028009193438
2.0448248235930646,0.26251250591115227,0.29182952163500775,0.899540610012299,-0.2683476620612081,20,0.7,4.0865854972400095
1.1498657314206389,0.17305010606246826,0.2063961691342057,0.8384366182201051,-0.1799867967619935,14,0.6428571428571429,7.049073885521793
0.7660974295442446,0.13303536941592217,0.19776612839745752,0.6726903666160482,-0.21844747608302575,27,0.6296296296296297,2.508612801977556
1.8769958351899128,0.23522911100118368,0.22381789343639144,1.050984384624437,-0.27551467569007054,20,0.65,4.185519761449117
1.5766745681052625,0.2010442737818494,0.14961450601824985,1.343748538375859,-0.1310565647653458,18,0.8888888888888888,9.29553793005901
0.46000294702269384,0.09252251990602338,0.18687182741217465,0.49511219099897114,-0.24365223375061298,18,0.6111111111111112,2.1237851736444227
2.7096550467485847,0.289202289130311,0.23971980316346664,1.206418015173748,-0.09874043451343519,18,0.8888888888888888,13.110171905301618
0.6494613561832636,0.11909362181223737,0.19263261344433474,0.6182422575430198,-0.33132323565258864,23,0.5217391304347826,2.0615005526267276
